,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7628,11/21/15,11/23/15,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Labels,Avery 506,16.52,5,0.2,5.369
7629,3/30/14,4/1/14,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,0.2,113.3055
7630,3/30/14,4/1/14,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7,0.2,88.1804
7631,3/30/14,4/1/14,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7,0.3,-9.093
7632,12/29/17,1/1/18,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0,314.0384
7633,12/29/17,1/1/18,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0,5.8891
7634,12/29/17,1/1/18,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.0282
7635,12/29/17,1/1/18,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1,0,87.2842
7636,12/29/17,1/1/18,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0,77.625
7637,3/2/17,3/8/17,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Art,Newell 34,59.52,3,0,15.4752
7638,3/2/17,3/8/17,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Envelopes,Staple envelope,57.96,7,0,27.2412
7639,3/2/17,3/8/17,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0,101.6508
7640,3/2/17,3/8/17,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Paper,Easy-staple paper,68.04,6,0,33.3396
7641,10/6/16,10/7/16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28
7642,10/6/16,10/7/16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,4,0.7,-14.92
7643,10/6/16,10/7/16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,0.7,-9.1816
7644,10/6/16,10/7/16,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.8495
7645,4/5/15,4/11/15,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224
7646,9/9/14,9/13/14,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,South,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-571.9956
7647,3/15/16,3/16/16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,0.2,1.6472
7648,3/15/16,3/16/16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,West,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,0.2,84.502
7649,12/27/15,12/31/15,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,East,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.697
7650,12/27/15,12/31/15,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,East,Office Supplies,Envelopes,Staple envelope,19.872,3,0.2,6.7068
7651,8/7/17,8/8/17,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3,0.2,-13.4379
7652,8/7/17,8/8/17,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109
7653,3/22/15,3/27/15,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Art,Newell 316,19.56,4,0,5.4768
7654,11/30/15,12/2/15,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,29.1456
7655,11/30/15,12/2/15,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 1997,25.92,4,0,12.4416
7656,4/15/14,4/15/14,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.0184
7657,4/15/14,4/15/14,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816
7658,7/30/17,8/2/17,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,4,0.7,-53.7432
7659,6/1/17,6/5/17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5,0,25.872
7660,1/7/14,1/12/14,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,0.6,-53.7096
7661,1/7/14,1/12/14,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.2525
7662,9/29/17,10/1/17,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 334,99.2,5,0,25.792
7663,9/13/17,9/19/17,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,South,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.786
7664,10/22/14,10/26/14,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.3936
7665,10/4/16,10/8/16,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984
7666,10/4/16,10/8/16,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568
7667,10/4/16,10/8/16,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539
7668,11/27/15,11/29/15,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1977,40.08,6,0,19.2384
7669,11/27/15,11/29/15,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1884,59.94,3,0,28.1718
7670,11/27/15,11/29/15,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0,88.3932
7671,11/27/15,11/29/15,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0,32.4862
7672,11/27/15,11/29/15,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0,4.6764
7673,11/27/15,11/29/15,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 197,154.9,5,0,69.705
7674,11/27/15,11/29/15,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0
7675,5/6/17,5/9/17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,West,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938
7676,10/8/14,10/8/14,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.9878
7677,12/31/14,1/7/15,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.9508
7678,12/31/14,1/7/15,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218
7679,12/31/14,1/7/15,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.632
7680,12/31/14,1/7/15,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0,78.6508
7681,12/31/14,1/7/15,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47
7682,4/28/15,5/1/15,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
7683,4/28/15,5/1/15,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.485
7684,2/14/15,2/21/15,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787
7685,2/14/15,2/21/15,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,East,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.797
7686,11/25/16,11/29/16,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.4081
7687,11/25/16,11/29/16,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.304
7688,11/25/16,11/29/16,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4
7689,7/15/17,7/17/17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.3832
7690,7/15/17,7/17/17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.1292
7691,7/15/17,7/17/17,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208
7692,12/29/14,1/3/15,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4
7693,12/29/14,1/3/15,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,Technology,Phones,HTC One,319.968,4,0.2,35.9964
7694,3/22/16,3/22/16,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902
7695,7/2/17,7/5/17,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355
7696,7/2/17,7/5/17,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096
7697,12/14/17,12/18/17,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0,467.9922
7698,12/14/17,12/18/17,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0,2.2155
7699,12/14/17,12/18/17,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.6846
7700,12/14/17,12/18/17,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0,8.1216
7701,12/14/17,12/18/17,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582
7702,8/26/16,9/2/16,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1950,11.56,2,0,5.6644
7703,8/26/16,9/2/16,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916
7704,8/26/16,9/2/16,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0,98.5248
7705,8/26/16,9/2/16,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898
7706,8/26/16,9/2/16,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 335,8.64,3,0,2.5056
7707,10/15/17,10/19/17,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,West,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,4.2048
7708,10/25/14,10/29/14,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
7709,10/25/14,10/29/14,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886
7710,4/2/15,4/7/15,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925
7711,10/28/17,10/30/17,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904
7712,10/28/17,10/30/17,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368
7713,10/28/17,10/30/17,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838
7714,12/5/14,12/7/14,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754
7715,11/3/17,11/8/17,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
7716,1/6/15,1/12/15,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25
7717,1/6/15,1/12/15,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566
7718,9/9/17,9/14/17,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,West,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.1872
7719,1/5/15,1/10/15,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 34,59.52,3,0,15.4752
7720,1/5/15,1/10/15,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156
7721,1/5/15,1/10/15,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088
7722,4/16/17,4/20/17,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,West,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0,12.222
7723,9/10/15,9/14/15,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1,0.3,-2.5698
7724,9/25/16,9/29/16,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891
7725,9/25/16,9/29/16,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448
7726,9/25/16,9/29/16,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
7727,3/16/15,3/20/15,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.3072
7728,11/26/16,12/2/16,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408
